[INFO][Wed, 10 Dec 25 10:00:03 +0800][dfcd50b8-42ad-993a-5f18-ba3880e2a4b5][Cli] - [nocodecodegen][Sql][0.1143][nocodecodegen/mainAction]SELECT IF(COUNT(*) > 0, 1, 0) FROM `INFORMATION_SCHEMA`.`TABLES` WHERE `TABLE_NAME` = 'cms_modules' AND `TABLE_SCHEMA` = DATABASE()

[INFO][Wed, 10 Dec 25 10:00:03 +0800][dfcd50b8-42ad-993a-5f18-ba3880e2a4b5][Cli] - [nocodecodegen][Sql][0.1077][nocodecodegen/mainAction]DESCRIBE `cms_modules`

[INFO][Wed, 10 Dec 25 10:00:04 +0800][dfcd50b8-42ad-993a-5f18-ba3880e2a4b5][Cli] - [nocodecodegen][Sql][0.1327][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1
[INFO][Wed, 10 Dec 25 10:49:21 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1136][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:49:34 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1113][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:49:34 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1105][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:49:43 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1168][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:49:43 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1099][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:49:47 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1336][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:49:47 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1326][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:49:49 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1101][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:49:49 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1675][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:03 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1121][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:03 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1116][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:14 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1104][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:15 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1136][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:19 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1122][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:19 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1101][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:30 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1159][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:30 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1106][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:33 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1106][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:33 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1118][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:37 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1109][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:37 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1111][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:50 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1100][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:51 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1115][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:52 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1170][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:52 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1107][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:55 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1109][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:50:55 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1115][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:51:07 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1106][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:51:07 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1113][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:51:14 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1108][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:51:14 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1117][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:51:16 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1321][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:51:16 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1127][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:51:25 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1359][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:51:25 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1143][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:51:45 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1129][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:51:45 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1140][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:51:48 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1111][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:51:48 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1110][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:52:00 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1125][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

[INFO][Wed, 10 Dec 25 10:52:00 +0800][f1e9e5c5-35ef-c52c-4fc2-a0e71e4cfa4a][Cli] - [nocodecodegen][Sql][0.1108][nocodecodegen/mainAction]SELECT `cms_modules`.`module_id`, `cms_modules`.`module_name`, `cms_modules`.`parent_module_id`, `cms_modules`.`is_action`, `cms_modules`.`controller`, `cms_modules`.`action`, `cms_modules`.`modify_username`, `cms_modules`.`system_id`, `cms_modules`.`m_type`, `cms_modules`.`icon`, `cms_modules`.`deleted`, `cms_modules`.`modify_time`, `cms_modules`.`root_path` FROM `cms_modules` WHERE `cms_modules`.`module_id` = :0 LIMIT 1

